transaction_id,merchant_id,merchant_name,customer_id,customer_name,customer_email,amount,currency,payment_method,card_network,card_last4,status,error_code,error_message,created_at,captured_at
TXN_30722,MER_004,TechCorp Inc,CUST_2321,Customer 20722,cust20722@example.com,8543.1,INR,netbanking,,,captured,,,2026-09-30 02:44:00,2026-09-30 02:44:24
TXN_30723,MER_001,QuickBites Restaurant,CUST_8711,Customer 20723,cust20723@example.com,9516.31,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-30 02:46:00,
TXN_30724,MER_001,QuickBites Restaurant,CUST_8496,Customer 20724,cust20724@example.com,15326.06,INR,wallet,,,captured,,,2026-09-30 02:48:00,2026-09-30 02:48:50
TXN_30725,MER_002,GreenLeaf Pharmacy,CUST_2371,Customer 20725,cust20725@example.com,22387.53,INR,netbanking,,,captured,,,2026-09-30 02:50:00,2026-09-30 02:50:53
TXN_30726,MER_005,FakeCompany,CUST_1151,Customer 20726,cust20726@example.com,20920.64,INR,netbanking,,,captured,,,2026-09-30 02:52:00,2026-09-30 02:52:25
TXN_30727,MER_004,TechCorp Inc,CUST_6126,Customer 20727,cust20727@example.com,4703.59,INR,netbanking,,,captured,,,2026-09-30 02:54:00,2026-09-30 02:54:11
TXN_30728,MER_002,GreenLeaf Pharmacy,CUST_7719,Customer 20728,cust20728@example.com,4210.31,INR,upi,,,captured,,,2026-09-30 02:56:00,2026-09-30 02:56:35
TXN_30729,MER_003,ApexRetail,CUST_7799,Customer 20729,cust20729@example.com,15260.79,INR,wallet,,,captured,,,2026-09-30 02:58:00,2026-09-30 02:58:13
TXN_30730,MER_002,GreenLeaf Pharmacy,CUST_2976,Customer 20730,cust20730@example.com,22808.3,INR,card,VISA,4189,failed,ERR_01,Insufficient Funds,2026-09-30 03:00:00,
TXN_30731,MER_002,GreenLeaf Pharmacy,CUST_5496,Customer 20731,cust20731@example.com,8388.93,INR,netbanking,,,captured,,,2026-09-30 03:02:00,2026-09-30 03:02:16
TXN_30732,MER_003,ApexRetail,CUST_2853,Customer 20732,cust20732@example.com,18040.53,INR,card,RUPAY,2492,captured,,,2026-09-30 03:04:00,2026-09-30 03:04:48
TXN_30733,MER_002,GreenLeaf Pharmacy,CUST_7930,Customer 20733,cust20733@example.com,24447.34,INR,netbanking,,,captured,,,2026-09-30 03:06:00,2026-09-30 03:06:36
TXN_30734,MER_002,GreenLeaf Pharmacy,CUST_4812,Customer 20734,cust20734@example.com,22042.44,INR,wallet,,,captured,,,2026-09-30 03:08:00,2026-09-30 03:08:52
TXN_30735,MER_004,TechCorp Inc,CUST_1597,Customer 20735,cust20735@example.com,1053.62,INR,wallet,,,captured,,,2026-09-30 03:10:00,2026-09-30 03:10:57
TXN_30736,MER_005,FakeCompany,CUST_5895,Customer 20736,cust20736@example.com,2968.4,INR,wallet,,,captured,,,2026-09-30 03:12:00,2026-09-30 03:12:16
TXN_30737,MER_002,GreenLeaf Pharmacy,CUST_6572,Customer 20737,cust20737@example.com,14816.34,INR,netbanking,,,captured,,,2026-09-30 03:14:00,2026-09-30 03:14:35
TXN_30738,MER_005,FakeCompany,CUST_9138,Customer 20738,cust20738@example.com,17577.92,INR,netbanking,,,captured,,,2026-09-30 03:16:00,2026-09-30 03:16:32
TXN_30739,MER_001,QuickBites Restaurant,CUST_1089,Customer 20739,cust20739@example.com,19467.47,INR,upi,,,captured,,,2026-09-30 03:18:00,2026-09-30 03:18:47
TXN_30740,MER_004,TechCorp Inc,CUST_3626,Customer 20740,cust20740@example.com,3939.57,INR,netbanking,,,captured,,,2026-09-30 03:20:00,2026-09-30 03:21:00
TXN_30741,MER_003,ApexRetail,CUST_2730,Customer 20741,cust20741@example.com,20656.93,INR,upi,,,captured,,,2026-09-30 03:22:00,2026-09-30 03:22:24
TXN_30742,MER_003,ApexRetail,CUST_7949,Customer 20742,cust20742@example.com,17432.9,INR,netbanking,,,captured,,,2026-09-30 03:24:00,2026-09-30 03:24:31
TXN_30743,MER_004,TechCorp Inc,CUST_1414,Customer 20743,cust20743@example.com,19673.24,INR,upi,,,captured,,,2026-09-30 03:26:00,2026-09-30 03:26:40
TXN_30744,MER_005,FakeCompany,CUST_7106,Customer 20744,cust20744@example.com,17414.33,INR,wallet,,,captured,,,2026-09-30 03:28:00,2026-09-30 03:28:12
TXN_30745,MER_005,FakeCompany,CUST_1754,Customer 20745,cust20745@example.com,21489.12,INR,upi,,,captured,,,2026-09-30 03:30:00,2026-09-30 03:30:59
TXN_30746,MER_005,FakeCompany,CUST_4491,Customer 20746,cust20746@example.com,16660.28,INR,netbanking,,,captured,,,2026-09-30 03:32:00,2026-09-30 03:32:16
TXN_30747,MER_004,TechCorp Inc,CUST_3294,Customer 20747,cust20747@example.com,9071.28,INR,card,VISA,1368,captured,,,2026-09-30 03:34:00,2026-09-30 03:34:43
TXN_30748,MER_003,ApexRetail,CUST_1968,Customer 20748,cust20748@example.com,13412.12,INR,wallet,,,captured,,,2026-09-30 03:36:00,2026-09-30 03:36:57
TXN_30749,MER_001,QuickBites Restaurant,CUST_2581,Customer 20749,cust20749@example.com,8967.68,INR,upi,,,captured,,,2026-09-30 03:38:00,2026-09-30 03:38:20
TXN_30750,MER_003,ApexRetail,CUST_2305,Customer 20750,cust20750@example.com,21108.17,INR,upi,,,captured,,,2026-09-30 03:40:00,2026-09-30 03:40:13
TXN_30751,MER_002,GreenLeaf Pharmacy,CUST_3954,Customer 20751,cust20751@example.com,3387.71,INR,upi,,,captured,,,2026-09-30 03:42:00,2026-09-30 03:42:37
TXN_30752,MER_001,QuickBites Restaurant,CUST_7283,Customer 20752,cust20752@example.com,9585.94,INR,wallet,,,captured,,,2026-09-30 03:44:00,2026-09-30 03:44:50
TXN_30753,MER_004,TechCorp Inc,CUST_6031,Customer 20753,cust20753@example.com,804.54,INR,upi,,,captured,,,2026-09-30 03:46:00,2026-09-30 03:46:12
TXN_30754,MER_001,QuickBites Restaurant,CUST_4132,Customer 20754,cust20754@example.com,11455.93,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-30 03:48:00,
TXN_30755,MER_001,QuickBites Restaurant,CUST_2169,Customer 20755,cust20755@example.com,3427.23,INR,upi,,,captured,,,2026-09-30 03:50:00,2026-09-30 03:50:21
TXN_30756,MER_003,ApexRetail,CUST_8124,Customer 20756,cust20756@example.com,24445.12,INR,netbanking,,,captured,,,2026-09-30 03:52:00,2026-09-30 03:52:36
TXN_30757,MER_005,FakeCompany,CUST_6730,Customer 20757,cust20757@example.com,14523.36,INR,card,VISA,6952,captured,,,2026-09-30 03:54:00,2026-09-30 03:54:21
TXN_30758,MER_004,TechCorp Inc,CUST_2092,Customer 20758,cust20758@example.com,17395.5,INR,wallet,,,captured,,,2026-09-30 03:56:00,2026-09-30 03:56:19
TXN_30759,MER_004,TechCorp Inc,CUST_6455,Customer 20759,cust20759@example.com,24580.53,INR,upi,,,captured,,,2026-09-30 03:58:00,2026-09-30 03:58:54
TXN_30760,MER_004,TechCorp Inc,CUST_7312,Customer 20760,cust20760@example.com,10724.23,INR,upi,,,captured,,,2026-09-30 04:00:00,2026-09-30 04:00:55
TXN_30761,MER_001,QuickBites Restaurant,CUST_5560,Customer 20761,cust20761@example.com,4388.13,INR,upi,,,captured,,,2026-09-30 04:02:00,2026-09-30 04:02:31
TXN_30762,MER_004,TechCorp Inc,CUST_1661,Customer 20762,cust20762@example.com,6599.19,INR,upi,,,captured,,,2026-09-30 04:04:00,2026-09-30 04:04:42
TXN_30763,MER_003,ApexRetail,CUST_4075,Customer 20763,cust20763@example.com,15104.79,INR,netbanking,,,failed,ERR_01,Insufficient Funds,2026-09-30 04:06:00,
TXN_30764,MER_003,ApexRetail,CUST_8906,Customer 20764,cust20764@example.com,7680.77,INR,upi,,,captured,,,2026-09-30 04:08:00,2026-09-30 04:09:00
TXN_30765,MER_004,TechCorp Inc,CUST_6053,Customer 20765,cust20765@example.com,2059.39,INR,netbanking,,,captured,,,2026-09-30 04:10:00,2026-09-30 04:10:15
TXN_30766,MER_004,TechCorp Inc,CUST_1546,Customer 20766,cust20766@example.com,7045.6,INR,card,MASTERCARD,7088,captured,,,2026-09-30 04:12:00,2026-09-30 04:12:43
TXN_30767,MER_005,FakeCompany,CUST_6103,Customer 20767,cust20767@example.com,19555.75,INR,upi,,,captured,,,2026-09-30 04:14:00,2026-09-30 04:14:17
TXN_30768,MER_004,TechCorp Inc,CUST_7154,Customer 20768,cust20768@example.com,530.73,INR,upi,,,captured,,,2026-09-30 04:16:00,2026-09-30 04:16:20
TXN_30769,MER_001,QuickBites Restaurant,CUST_4779,Customer 20769,cust20769@example.com,5543.11,INR,wallet,,,captured,,,2026-09-30 04:18:00,2026-09-30 04:18:37
TXN_30770,MER_002,GreenLeaf Pharmacy,CUST_6776,Customer 20770,cust20770@example.com,22766.95,INR,netbanking,,,captured,,,2026-09-30 04:20:00,2026-09-30 04:20:27
TXN_30771,MER_001,QuickBites Restaurant,CUST_6857,Customer 20771,cust20771@example.com,14745.26,INR,wallet,,,captured,,,2026-09-30 04:22:00,2026-09-30 04:22:29
TXN_30772,MER_005,FakeCompany,CUST_7854,Customer 20772,cust20772@example.com,19050.87,INR,upi,,,captured,,,2026-09-30 04:24:00,2026-09-30 04:24:41
TXN_30773,MER_001,QuickBites Restaurant,CUST_7099,Customer 20773,cust20773@example.com,7275.72,INR,card,MASTERCARD,1408,captured,,,2026-09-30 04:26:00,2026-09-30 04:26:20
TXN_30774,MER_003,ApexRetail,CUST_2919,Customer 20774,cust20774@example.com,8420.51,INR,wallet,,,captured,,,2026-09-30 04:28:00,2026-09-30 04:29:00
TXN_30775,MER_004,TechCorp Inc,CUST_4480,Customer 20775,cust20775@example.com,12141.07,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-30 04:30:00,
TXN_30776,MER_004,TechCorp Inc,CUST_8849,Customer 20776,cust20776@example.com,2230.62,INR,card,VISA,7007,captured,,,2026-09-30 04:32:00,2026-09-30 04:32:23
TXN_30777,MER_005,FakeCompany,CUST_1851,Customer 20777,cust20777@example.com,9655.81,INR,netbanking,,,captured,,,2026-09-30 04:34:00,2026-09-30 04:34:25
TXN_30778,MER_002,GreenLeaf Pharmacy,CUST_4249,Customer 20778,cust20778@example.com,1140.62,INR,upi,,,captured,,,2026-09-30 04:36:00,2026-09-30 04:36:24
TXN_30779,MER_004,TechCorp Inc,CUST_9329,Customer 20779,cust20779@example.com,19914.68,INR,card,RUPAY,9307,captured,,,2026-09-30 04:38:00,2026-09-30 04:38:59
TXN_30780,MER_003,ApexRetail,CUST_3024,Customer 20780,cust20780@example.com,12331.69,INR,upi,,,captured,,,2026-09-30 04:40:00,2026-09-30 04:40:23
TXN_30781,MER_005,FakeCompany,CUST_9878,Customer 20781,cust20781@example.com,12565.22,INR,wallet,,,captured,,,2026-09-30 04:42:00,2026-09-30 04:42:35
TXN_30782,MER_004,TechCorp Inc,CUST_4949,Customer 20782,cust20782@example.com,23007.42,INR,netbanking,,,failed,ERR_01,Insufficient Funds,2026-09-30 04:44:00,
TXN_30783,MER_005,FakeCompany,CUST_4753,Customer 20783,cust20783@example.com,16901.76,INR,netbanking,,,captured,,,2026-09-30 04:46:00,2026-09-30 04:46:40
TXN_30784,MER_005,FakeCompany,CUST_9582,Customer 20784,cust20784@example.com,2561.78,INR,netbanking,,,captured,,,2026-09-30 04:48:00,2026-09-30 04:48:31
TXN_30785,MER_001,QuickBites Restaurant,CUST_1123,Customer 20785,cust20785@example.com,2326.78,INR,wallet,,,captured,,,2026-09-30 04:50:00,2026-09-30 04:50:47
TXN_30786,MER_005,FakeCompany,CUST_4906,Customer 20786,cust20786@example.com,13598.49,INR,wallet,,,captured,,,2026-09-30 04:52:00,2026-09-30 04:52:51
TXN_30787,MER_005,FakeCompany,CUST_4578,Customer 20787,cust20787@example.com,8823.21,INR,upi,,,captured,,,2026-09-30 04:54:00,2026-09-30 04:54:14
TXN_30788,MER_001,QuickBites Restaurant,CUST_8506,Customer 20788,cust20788@example.com,14509.67,INR,card,RUPAY,6311,captured,,,2026-09-30 04:56:00,2026-09-30 04:56:50
TXN_30789,MER_004,TechCorp Inc,CUST_6609,Customer 20789,cust20789@example.com,4233.15,INR,wallet,,,captured,,,2026-09-30 04:58:00,2026-09-30 04:58:13
TXN_30790,MER_002,GreenLeaf Pharmacy,CUST_4753,Customer 20790,cust20790@example.com,13659.37,INR,netbanking,,,captured,,,2026-09-30 05:00:00,2026-09-30 05:00:36
TXN_30791,MER_004,TechCorp Inc,CUST_7545,Customer 20791,cust20791@example.com,13233.7,INR,upi,,,captured,,,2026-09-30 05:02:00,2026-09-30 05:02:12
TXN_30792,MER_005,FakeCompany,CUST_3290,Customer 20792,cust20792@example.com,5365.24,INR,wallet,,,captured,,,2026-09-30 05:04:00,2026-09-30 05:04:39
TXN_30793,MER_004,TechCorp Inc,CUST_5836,Customer 20793,cust20793@example.com,16609.47,INR,wallet,,,captured,,,2026-09-30 05:06:00,2026-09-30 05:06:14
TXN_30794,MER_004,TechCorp Inc,CUST_2042,Customer 20794,cust20794@example.com,24749.85,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-30 05:08:00,
TXN_30795,MER_005,FakeCompany,CUST_1519,Customer 20795,cust20795@example.com,4981.04,INR,wallet,,,captured,,,2026-09-30 05:10:00,2026-09-30 05:10:23
TXN_30796,MER_001,QuickBites Restaurant,CUST_7035,Customer 20796,cust20796@example.com,18199.11,INR,wallet,,,captured,,,2026-09-30 05:12:00,2026-09-30 05:12:28
TXN_30797,MER_001,QuickBites Restaurant,CUST_3634,Customer 20797,cust20797@example.com,23330.22,INR,wallet,,,captured,,,2026-09-30 05:14:00,2026-09-30 05:14:42
TXN_30798,MER_001,QuickBites Restaurant,CUST_3495,Customer 20798,cust20798@example.com,4353.87,INR,card,RUPAY,4949,captured,,,2026-09-30 05:16:00,2026-09-30 05:16:30
TXN_30799,MER_001,QuickBites Restaurant,CUST_3472,Customer 20799,cust20799@example.com,6145.85,INR,wallet,,,captured,,,2026-09-30 05:18:00,2026-09-30 05:18:27
TXN_30800,MER_003,ApexRetail,CUST_4516,Customer 20800,cust20800@example.com,20950.71,INR,netbanking,,,captured,,,2026-09-30 05:20:00,2026-09-30 05:20:55
TXN_30801,MER_003,ApexRetail,CUST_1053,Customer 20801,cust20801@example.com,12648.78,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-30 05:22:00,
TXN_30802,MER_001,QuickBites Restaurant,CUST_3402,Customer 20802,cust20802@example.com,22050.71,INR,upi,,,captured,,,2026-09-30 05:24:00,2026-09-30 05:24:44
TXN_30803,MER_002,GreenLeaf Pharmacy,CUST_8044,Customer 20803,cust20803@example.com,22156.73,INR,upi,,,captured,,,2026-09-30 05:26:00,2026-09-30 05:26:27
TXN_30804,MER_004,TechCorp Inc,CUST_6531,Customer 20804,cust20804@example.com,9255.98,INR,upi,,,captured,,,2026-09-30 05:28:00,2026-09-30 05:28:32
TXN_30805,MER_002,GreenLeaf Pharmacy,CUST_4059,Customer 20805,cust20805@example.com,3168.04,INR,wallet,,,captured,,,2026-09-30 05:30:00,2026-09-30 05:30:14
TXN_30806,MER_005,FakeCompany,CUST_7764,Customer 20806,cust20806@example.com,22987.89,INR,wallet,,,captured,,,2026-09-30 05:32:00,2026-09-30 05:32:28
TXN_30807,MER_005,FakeCompany,CUST_6794,Customer 20807,cust20807@example.com,2049.48,INR,upi,,,captured,,,2026-09-30 05:34:00,2026-09-30 05:34:21
TXN_30808,MER_004,TechCorp Inc,CUST_3323,Customer 20808,cust20808@example.com,866.74,INR,wallet,,,captured,,,2026-09-30 05:36:00,2026-09-30 05:36:32
TXN_30809,MER_002,GreenLeaf Pharmacy,CUST_6135,Customer 20809,cust20809@example.com,19388.12,INR,upi,,,captured,,,2026-09-30 05:38:00,2026-09-30 05:38:55
TXN_30810,MER_002,GreenLeaf Pharmacy,CUST_8278,Customer 20810,cust20810@example.com,18730.36,INR,upi,,,captured,,,2026-09-30 05:40:00,2026-09-30 05:40:34
TXN_30811,MER_004,TechCorp Inc,CUST_2497,Customer 20811,cust20811@example.com,7973.45,INR,card,RUPAY,9801,captured,,,2026-09-30 05:42:00,2026-09-30 05:42:11
TXN_30812,MER_005,FakeCompany,CUST_1616,Customer 20812,cust20812@example.com,21015.76,INR,upi,,,captured,,,2026-09-30 05:44:00,2026-09-30 05:44:40
TXN_30813,MER_004,TechCorp Inc,CUST_6388,Customer 20813,cust20813@example.com,10045.5,INR,wallet,,,captured,,,2026-09-30 05:46:00,2026-09-30 05:46:32
TXN_30814,MER_005,FakeCompany,CUST_9705,Customer 20814,cust20814@example.com,16029.91,INR,card,MASTERCARD,4113,captured,,,2026-09-30 05:48:00,2026-09-30 05:48:49
TXN_30815,MER_005,FakeCompany,CUST_6620,Customer 20815,cust20815@example.com,19019.55,INR,wallet,,,captured,,,2026-09-30 05:50:00,2026-09-30 05:50:44
TXN_30816,MER_005,FakeCompany,CUST_8694,Customer 20816,cust20816@example.com,1354.81,INR,upi,,,captured,,,2026-09-30 05:52:00,2026-09-30 05:52:11
TXN_30817,MER_001,QuickBites Restaurant,CUST_6200,Customer 20817,cust20817@example.com,16472.76,INR,wallet,,,captured,,,2026-09-30 05:54:00,2026-09-30 05:54:21
TXN_30818,MER_003,ApexRetail,CUST_5973,Customer 20818,cust20818@example.com,4659.02,INR,wallet,,,captured,,,2026-09-30 05:56:00,2026-09-30 05:56:26
TXN_30819,MER_005,FakeCompany,CUST_3776,Customer 20819,cust20819@example.com,6347.02,INR,wallet,,,captured,,,2026-09-30 05:58:00,2026-09-30 05:58:14
TXN_30820,MER_003,ApexRetail,CUST_6342,Customer 20820,cust20820@example.com,15921.45,INR,wallet,,,captured,,,2026-09-30 06:00:00,2026-09-30 06:00:57
TXN_30821,MER_004,TechCorp Inc,CUST_7402,Customer 20821,cust20821@example.com,8020.17,INR,wallet,,,captured,,,2026-09-30 06:02:00,2026-09-30 06:02:49
TXN_30822,MER_001,QuickBites Restaurant,CUST_2172,Customer 20822,cust20822@example.com,18405.64,INR,card,MASTERCARD,4772,captured,,,2026-09-30 06:04:00,2026-09-30 06:04:42
TXN_30823,MER_002,GreenLeaf Pharmacy,CUST_8845,Customer 20823,cust20823@example.com,7430.41,INR,netbanking,,,captured,,,2026-09-30 06:06:00,2026-09-30 06:06:30
TXN_30824,MER_001,QuickBites Restaurant,CUST_3479,Customer 20824,cust20824@example.com,24405.71,INR,card,RUPAY,3658,captured,,,2026-09-30 06:08:00,2026-09-30 06:08:24
TXN_30825,MER_003,ApexRetail,CUST_1251,Customer 20825,cust20825@example.com,17390.06,INR,card,MASTERCARD,7236,captured,,,2026-09-30 06:10:00,2026-09-30 06:10:35
TXN_30826,MER_001,QuickBites Restaurant,CUST_6590,Customer 20826,cust20826@example.com,3562.42,INR,netbanking,,,captured,,,2026-09-30 06:12:00,2026-09-30 06:12:30
TXN_30827,MER_004,TechCorp Inc,CUST_6541,Customer 20827,cust20827@example.com,3098.29,INR,card,VISA,3205,captured,,,2026-09-30 06:14:00,2026-09-30 06:14:52
TXN_30828,MER_005,FakeCompany,CUST_7457,Customer 20828,cust20828@example.com,12068.24,INR,netbanking,,,captured,,,2026-09-30 06:16:00,2026-09-30 06:16:59
TXN_30829,MER_002,GreenLeaf Pharmacy,CUST_9223,Customer 20829,cust20829@example.com,5853.02,INR,netbanking,,,captured,,,2026-09-30 06:18:00,2026-09-30 06:18:47
TXN_30830,MER_004,TechCorp Inc,CUST_6811,Customer 20830,cust20830@example.com,22231.22,INR,netbanking,,,captured,,,2026-09-30 06:20:00,2026-09-30 06:20:56
TXN_30831,MER_005,FakeCompany,CUST_2379,Customer 20831,cust20831@example.com,17844.69,INR,wallet,,,captured,,,2026-09-30 06:22:00,2026-09-30 06:22:11
TXN_30832,MER_002,GreenLeaf Pharmacy,CUST_9660,Customer 20832,cust20832@example.com,17403.07,INR,upi,,,captured,,,2026-09-30 06:24:00,2026-09-30 06:24:45
TXN_30833,MER_002,GreenLeaf Pharmacy,CUST_9551,Customer 20833,cust20833@example.com,2281.39,INR,upi,,,captured,,,2026-09-30 06:26:00,2026-09-30 06:26:43
TXN_30834,MER_002,GreenLeaf Pharmacy,CUST_5373,Customer 20834,cust20834@example.com,10407.06,INR,netbanking,,,captured,,,2026-09-30 06:28:00,2026-09-30 06:28:14
TXN_30835,MER_005,FakeCompany,CUST_1484,Customer 20835,cust20835@example.com,1348.01,INR,card,RUPAY,1475,captured,,,2026-09-30 06:30:00,2026-09-30 06:30:50
TXN_30836,MER_002,GreenLeaf Pharmacy,CUST_8772,Customer 20836,cust20836@example.com,7116.95,INR,card,RUPAY,4779,failed,ERR_01,Insufficient Funds,2026-09-30 06:32:00,
TXN_30837,MER_004,TechCorp Inc,CUST_6821,Customer 20837,cust20837@example.com,23663.43,INR,card,MASTERCARD,6622,captured,,,2026-09-30 06:34:00,2026-09-30 06:34:59
TXN_30838,MER_005,FakeCompany,CUST_4339,Customer 20838,cust20838@example.com,10402.64,INR,upi,,,captured,,,2026-09-30 06:36:00,2026-09-30 06:36:20
TXN_30839,MER_005,FakeCompany,CUST_6158,Customer 20839,cust20839@example.com,3016.95,INR,netbanking,,,captured,,,2026-09-30 06:38:00,2026-09-30 06:38:29
TXN_30840,MER_004,TechCorp Inc,CUST_2683,Customer 20840,cust20840@example.com,11988.71,INR,netbanking,,,captured,,,2026-09-30 06:40:00,2026-09-30 06:40:58
TXN_30841,MER_005,FakeCompany,CUST_1384,Customer 20841,cust20841@example.com,18493.57,INR,upi,,,captured,,,2026-09-30 06:42:00,2026-09-30 06:42:59
TXN_30842,MER_001,QuickBites Restaurant,CUST_6199,Customer 20842,cust20842@example.com,9036.15,INR,upi,,,captured,,,2026-09-30 06:44:00,2026-09-30 06:44:59
TXN_30843,MER_005,FakeCompany,CUST_6915,Customer 20843,cust20843@example.com,18542.87,INR,upi,,,captured,,,2026-09-30 06:46:00,2026-09-30 06:46:15
TXN_30844,MER_005,FakeCompany,CUST_1905,Customer 20844,cust20844@example.com,24174.85,INR,wallet,,,captured,,,2026-09-30 06:48:00,2026-09-30 06:48:48
TXN_30845,MER_001,QuickBites Restaurant,CUST_7232,Customer 20845,cust20845@example.com,24388.99,INR,wallet,,,captured,,,2026-09-30 06:50:00,2026-09-30 06:50:54
TXN_30846,MER_001,QuickBites Restaurant,CUST_9167,Customer 20846,cust20846@example.com,3933.48,INR,upi,,,captured,,,2026-09-30 06:52:00,2026-09-30 06:52:44
TXN_30847,MER_005,FakeCompany,CUST_7876,Customer 20847,cust20847@example.com,23881.35,INR,card,RUPAY,6967,captured,,,2026-09-30 06:54:00,2026-09-30 06:54:59
TXN_30848,MER_003,ApexRetail,CUST_7743,Customer 20848,cust20848@example.com,8737.18,INR,netbanking,,,captured,,,2026-09-30 06:56:00,2026-09-30 06:56:22
TXN_30849,MER_002,GreenLeaf Pharmacy,CUST_9664,Customer 20849,cust20849@example.com,17516.33,INR,card,RUPAY,4032,captured,,,2026-09-30 06:58:00,2026-09-30 06:58:37
TXN_30850,MER_001,QuickBites Restaurant,CUST_6970,Customer 20850,cust20850@example.com,15372.09,INR,wallet,,,captured,,,2026-09-30 07:00:00,2026-09-30 07:00:40
TXN_30851,MER_001,QuickBites Restaurant,CUST_9015,Customer 20851,cust20851@example.com,4001.87,INR,card,RUPAY,3326,captured,,,2026-09-30 07:02:00,2026-09-30 07:02:20
TXN_30852,MER_001,QuickBites Restaurant,CUST_4016,Customer 20852,cust20852@example.com,13545.29,INR,wallet,,,captured,,,2026-09-30 07:04:00,2026-09-30 07:04:34
TXN_30853,MER_005,FakeCompany,CUST_7523,Customer 20853,cust20853@example.com,24199.51,INR,upi,,,captured,,,2026-09-30 07:06:00,2026-09-30 07:06:45
TXN_30854,MER_003,ApexRetail,CUST_5899,Customer 20854,cust20854@example.com,12775.85,INR,wallet,,,captured,,,2026-09-30 07:08:00,2026-09-30 07:08:21
TXN_30855,MER_004,TechCorp Inc,CUST_6466,Customer 20855,cust20855@example.com,17516.36,INR,upi,,,captured,,,2026-09-30 07:10:00,2026-09-30 07:10:47
TXN_30856,MER_005,FakeCompany,CUST_1403,Customer 20856,cust20856@example.com,2934.89,INR,wallet,,,captured,,,2026-09-30 07:12:00,2026-09-30 07:12:55
TXN_30857,MER_003,ApexRetail,CUST_6742,Customer 20857,cust20857@example.com,15122.32,INR,card,VISA,5528,captured,,,2026-09-30 07:14:00,2026-09-30 07:14:36
